Token,District,Area,Rooms,Floor,Parking,Storage,Elevator,Exact_Price,Age,Price_per_meter
gaCM84_t,سازمان برنامه جنوبی,73.0,1.0,1.0,True,True,True,14499999744,16.0,198630133.47945204
QatLvtp2,سازمان برنامه جنوبی,112.0,2.0,4.0,True,True,True,28000000000,10.0,250000000.0
Qa8_9jir,سازمان برنامه جنوبی,84.0,2.0,1.0,True,True,True,22499999744,16.0,267857139.80952382
gaDg0MQ1,سازمان برنامه جنوبی,55.0,1.0,2.0,True,True,True,15000000512,6.0,272727282.03636366
gaAMpt9K,سازمان برنامه جنوبی,48.0,1.0,1.0,True,True,True,14949999616,12.0,311458325.3333333
Qa5DsVhp,سازمان برنامه جنوبی,101.0,2.0,1.0,True,True,True,31000000512,1.0,306930698.1386139
QaxbPv_Y,سازمان برنامه جنوبی,67.0,2.0,4.0,True,True,True,18800001024,15.0,280597030.2089552
gaCwUz6R,سازمان برنامه جنوبی,59.0,1.0,2.0,True,True,False,12499999744,20.0,211864402.44067797
Qa7LANj6,سازمان برنامه جنوبی,66.0,2.0,3.0,True,True,True,16300000256,15.0,246969700.84848484
gaDsAqVl,سازمان برنامه جنوبی,98.0,2.0,3.0,True,True,True,21560000512,16.0,220000005.2244898
gaDkw9Zu,سازمان برنامه جنوبی,43.0,1.0,1.0,True,True,False,10599999488,25.0,246511616.0
gaCsejT5,سازمان برنامه جنوبی,49.0,1.0,3.0,True,True,True,14000000000,9.0,285714285.71428573
gaCU_HSo,سازمان برنامه جنوبی,85.0,2.0,3.0,True,True,True,22499999744,10.0,264705879.34117648
Qa8P4hNU,سازمان برنامه جنوبی,95.0,2.0,2.0,True,True,True,26599999488,7.0,279999994.6105263
QamPiBgt,سازمان برنامه جنوبی,90.0,2.0,3.0,True,True,True,25999998976,1.0,288888877.51111114
gaCscAZw,سازمان برنامه جنوبی,90.0,2.0,3.0,True,True,True,19299999744,7.0,214444441.6
gaB0Ja6b,سازمان برنامه جنوبی,49.0,1.0,2.0,True,True,True,12000000000,19.0,244897959.18367347
gaCodwPb,سازمان برنامه جنوبی,75.0,2.0,4.0,True,True,True,20000000000,11.0,266666666.66666666
Qavb0lOw,سازمان برنامه جنوبی,67.0,2.0,2.0,True,True,True,16499999744,22.0,246268652.8955224
gaAI0kOe,سازمان برنامه جنوبی,57.0,1.0,1.0,True,True,False,11900000256,23.0,208771934.31578946
gaCk9wVz,سازمان برنامه جنوبی,70.0,2.0,5.0,True,True,True,16499999744,5.0,235714282.05714285
gaCktoRq,سازمان برنامه جنوبی,67.0,2.0,3.0,True,True,True,16999999488,13.0,253731335.64179105
gaCcs9ZC,سازمان برنامه جنوبی,70.0,2.0,5.0,True,True,True,16449999872,19.0,234999998.17142856
gaCcNgKt,سازمان برنامه جنوبی,87.0,2.0,4.0,True,True,True,24999999488,11.0,287356315.954023
gaDcnQUp,سازمان برنامه شمالی,83.0,2.0,3.0,True,True,False,29799999488,25.0,359036138.4096386
gaD8Guj4,سازمان برنامه شمالی,90.0,2.0,3.0,True,True,True,29699999744,1.0,329999997.15555555
gaBYp0KD,سازمان برنامه شمالی,75.0,2.0,5.0,True,True,True,17999998976,8.0,239999986.34666666
gaDsVAUC,سازمان برنامه شمالی,125.0,3.0,1.0,True,True,True,33999998976,11.0,271999991.808
gaDc1JzO,سازمان برنامه شمالی,44.0,1.0,1.0,True,True,False,10700000256,25.0,243181824.0
gaD4E0Jm,سازمان برنامه شمالی,60.0,1.0,2.0,True,True,True,14899999744,6.0,248333329.06666666
gaDwEPKX,سازمان برنامه شمالی,70.0,2.0,1.0,True,True,False,17949999104,23.0,256428558.62857142
Qa13fOyR,سازمان برنامه شمالی,76.0,2.0,1.0,True,True,True,17500000256,17.0,230263161.2631579
gaC0Q5FT,سازمان برنامه شمالی,112.0,2.0,4.0,True,True,True,32000000000,9.0,285714285.71428573
gaD4ydGr,سازمان برنامه شمالی,96.0,2.0,4.0,True,True,True,28000000000,5.0,291666666.6666667
gaAoi5Jd,سازمان برنامه شمالی,54.0,1.0,2.0,False,True,True,13299999744,21.0,246296291.55555555
Qa63vYu5,سازمان برنامه شمالی,90.0,2.0,2.0,True,True,False,15200000000,19.0,168888888.8888889
gaAE5Lyk,سازمان برنامه شمالی,70.0,2.0,1.0,True,True,False,17500000256,19.0,250000003.65714285
gaBYOXgJ,سازمان برنامه شمالی,165.0,3.0,2.0,True,True,True,44999999488,1.0,272727269.6242424
gaDkRuMp,سازمان برنامه شمالی,75.0,2.0,1.0,True,True,False,17600000000,18.0,234666666.66666666
gaDcx_tS,سازمان برنامه شمالی,119.0,2.0,3.0,True,True,True,33999998976,8.0,285714277.1092437
gaB8pd4y,سازمان برنامه شمالی,124.0,3.0,4.0,True,True,True,23499999232,15.0,189516122.83870968
QazLkFPN,سازمان برنامه شمالی,94.0,2.0,4.0,True,True,True,26319998976,5.0,279999989.10638297
Qa_fiQmB,سازمان برنامه شمالی,66.0,2.0,1.0,True,True,True,17200001024,23.0,260606076.12121212
Qa-ftmFJ,سازمان برنامه شمالی,53.0,2.0,5.0,True,True,True,18499999744,21.0,349056598.9433962
Qa5zO9kC,سازمان برنامه شمالی,97.0,3.0,4.0,True,True,True,24999999488,19.0,257731953.48453608
gaBgetll,سازمان برنامه شمالی,95.0,2.0,3.0,True,True,True,21699999744,17.0,228421049.9368421
gaCYPYrc,سازمان برنامه شمالی,90.0,2.0,2.0,True,True,True,34500001792,1.0,383333353.24444443
Qas_oH_V,سازمان برنامه شمالی,92.0,2.0,4.0,True,True,True,24490000384,11.0,266195656.3478261
gaCwu8Cn,سازمان برنامه شمالی,93.0,2.0,4.0,True,True,True,24999999488,10.0,268817198.79569894
gaCIEBU_,سازمان برنامه شمالی,115.0,2.0,2.0,True,True,True,31000000512,0.0,269565221.84347826
Qa_b12Sr,سازمان برنامه شمالی,65.0,1.0,2.0,True,True,True,13500000256,20.0,207692311.63076922
gaCUOXWI,سازمان برنامه شمالی,64.0,2.0,3.0,False,True,False,10200000512,20.0,159375008.0
Qa9L_BdP,سازمان برنامه شمالی,92.0,2.0,5.0,True,True,True,22499999744,17.0,244565214.60869566
gaCM-ySZ,سازمان برنامه شمالی,97.0,2.0,5.0,True,True,True,23650000896,7.0,243814442.22680414
gaCEcOt4,سازمان برنامه شمالی,85.0,2.0,3.0,True,True,False,16000000000,19.0,188235294.11764705
gaCwtsZW,سازمان برنامه شمالی,80.0,2.0,3.0,True,True,True,19800000512,19.0,247500006.4
Qa0PJsDG,سازمان برنامه شمالی,159.0,3.0,4.0,True,True,True,51999997952,2.0,327044012.2767296
gaDQD29C,سازمان برنامه شمالی,70.0,2.0,1.0,True,True,False,17500000256,24.0,250000003.65714285
gaCIfVXy,سازمان برنامه شمالی,65.0,1.0,4.0,True,True,True,19499999232,1.0,299999988.1846154
gaCo9okf,سازمان برنامه شمالی,79.0,2.0,2.0,True,True,True,19900000256,21.0,251898737.4177215
Qawb8Oos,سازمان برنامه شمالی,75.0,2.0,1.0,True,True,True,17999998976,19.0,239999986.34666666
gaCc9MmS,سازمان برنامه شمالی,112.0,2.0,4.0,True,True,True,35619999744,6.0,318035712.0
gaCY962C,سازمان برنامه شمالی,95.0,2.0,4.0,True,True,True,25899999232,8.0,272631570.86315787
gaCYdqs4,سازمان برنامه شمالی,80.0,2.0,0.0,True,True,False,19499999232,18.0,243749990.4
Qa8fUdVf,سازمان برنامه شمالی,85.0,2.0,2.0,True,True,True,20999999488,16.0,247058817.50588235
gaDMGuQj,سبلان (لشگر),57.0,2.0,4.0,True,True,True,11500000256,9.0,201754390.45614034
gaDUD5BL,سبلان (لشگر),38.0,1.0,4.0,False,True,False,5849999872,9.0,153947365.0526316
QaavW9c_,سبلان (لشگر),106.0,3.0,1.0,True,True,True,16960000000,1.0,160000000.0
gaDYzjWc,سبلان (لشگر),33.0,1.0,1.0,True,True,False,6099999744,11.0,184848477.0909091
gaD8inXG,سبلان (لشگر),60.0,1.0,1.0,True,True,True,9600000000,11.0,160000000.0
Qa4nHUlZ,سبلان (لشگر),85.0,2.0,2.0,True,True,True,14449999872,3.0,169999998.49411765
gaCkMJzl,سبلان (لشگر),110.0,2.0,1.0,True,False,True,16499999744,2.0,149999997.6727273
gaDUwpoc,سبلان (لشگر),90.0,2.0,2.0,True,True,True,10780000256,10.0,119777780.62222221
gaDwRciG,سبلان (لشگر),45.0,1.0,4.0,False,True,False,4899999744,28.0,108888883.2
gaDoB2Ia,سبلان (لشگر),104.0,2.0,2.0,True,True,False,13950000128,20.0,134134616.61538461
QacP7FAz,سبلان (لشگر),60.0,2.0,1.0,False,True,False,7000000000,24.0,116666666.66666667
Qa_72o69,سبلان (لشگر),44.0,1.0,1.0,False,False,True,6600000000,9.0,150000000.0
gaDkgDVi,سبلان (لشگر),93.0,2.0,3.0,True,True,True,13550000128,8.0,145698926.10752687
gaCwvqfX,سبلان (لشگر),81.0,2.0,4.0,True,True,True,16600000512,10.0,204938277.92592594
gaCc_pLe,سبلان (لشگر),43.0,1.0,4.0,True,True,False,6000000000,13.0,139534883.72093022
gaCUPx3G,سبلان (لشگر),80.0,2.0,3.0,True,True,True,14099999744,0.0,176249996.8
gaC8-6CC,سبلان (لشگر),104.0,2.0,2.0,True,True,False,13950000128,20.0,134134616.61538461
gaC4-hWB,سبلان (لشگر),45.0,1.0,3.0,False,False,True,7449999872,6.0,165555552.7111111
gaCoO1qI,سبلان (لشگر),104.0,2.0,2.0,True,True,False,13950000128,20.0,134134616.61538461
gaCke229,سبلان (لشگر),104.0,2.0,2.0,True,True,False,14000000000,18.0,134615384.6153846
gaCc-gtU,سبلان (لشگر),58.0,1.0,3.0,True,True,True,9299999744,0.0,160344823.1724138
gaBw53a-,سبلان (لشگر),45.0,1.0,4.0,False,True,False,4700000256,25.0,104444450.13333334
gaBYfheP,سبلان (لشگر),45.0,1.0,1.0,False,True,True,6400000000,8.0,142222222.2222222
Qa_jEwkx,سبلان (لشگر),40.0,1.0,2.0,True,False,True,7200000000,1.0,180000000.0
gaBooLqY,سبلان (لشگر),61.0,1.0,1.0,True,True,True,9500000256,10.0,155737709.1147541
gaC0dcIb,سبلان (لشگر),69.0,1.0,2.0,True,True,False,9600000000,12.0,139130434.7826087
gaCMtEjw,سبلان (لشگر),73.0,2.0,1.0,True,True,True,12199999488,0.0,167123280.65753424
gaC0f-xC,سبلان (لشگر),40.0,1.0,2.0,False,True,True,6000000000,11.0,150000000.0
Qawnm2B8,سبلان (لشگر),55.0,1.0,3.0,True,True,True,7750000128,12.0,140909093.23636365
gaCUuheX,سبلان (لشگر),65.0,2.0,5.0,True,True,True,10000000000,9.0,153846153.84615386
gaC4N-72,سبلان (لشگر),45.0,1.0,1.0,False,True,True,6499999744,10.0,144444438.75555557
gaC0Nua1,سبلان (لشگر),110.0,2.0,6.0,True,True,True,19900000256,0.0,180909093.23636365
QaevxBxV,ستارخان,55.0,1.0,2.0,True,True,True,4800000000,6.0,87272727.27272727
Qa67u8Q2,ستارخان,135.0,3.0,9.0,True,True,True,32500000768,2.0,240740746.42962962
gaAo0V8P,ستارخان,63.0,1.0,0.0,False,False,False,13299999744,21.0,211111107.04761904
gaAATrh_,ستارخان,100.0,2.0,3.0,False,False,False,14300000256,25.0,143000002.56
gaAElPDJ,ستارخان,90.0,2.0,1.0,True,True,True,27499999232,7.0,305555547.0222222
gaAg0Txi,ستارخان,97.0,2.0,3.0,True,True,True,27200000000,9.0,280412371.1340206
gaBIvO2P,ستارخان,91.0,2.0,2.0,True,True,True,24999999488,8.0,274725269.0989011
gaDQClSI,ستارخان,130.0,3.0,4.0,True,True,True,31200000000,3.0,240000000.0
Qadfg7or,ستارخان,58.0,1.0,3.0,True,True,True,3700000000,7.0,63793103.448275864
gaD4xPX1,ستارخان,100.0,2.0,1.0,False,True,False,14200000512,27.0,142000005.12
QacnfK3I,ستارخان,110.0,2.0,5.0,True,True,True,32000000000,8.0,290909090.90909094
gaBsuboJ,ستارخان,153.0,3.0,3.0,True,True,False,24989999104,25.0,163333327.47712418
QaoDYGpf,ستارخان,105.0,2.0,1.0,True,True,False,20999999488,21.0,199999995.12380952
Qa5nu8wq,ستارخان,118.0,2.0,3.0,False,False,False,12300000256,29.0,104237290.30508475
gaDsQIyo,ستارخان,50.0,1.0,1.0,False,True,True,15500000256,5.0,310000005.12
gaCIPfvg,ستارخان,87.0,2.0,2.0,True,True,True,23499999232,2.0,270114933.7011494
QavLKkdh,ستارخان,110.0,3.0,3.0,True,True,True,28000000000,12.0,254545454.54545453
gaCEf0th,ستارخان,140.0,3.0,3.0,True,True,True,35000000512,1.0,250000003.65714285
gaCAPv6a,ستارخان,135.0,3.0,2.0,True,True,True,13500000256,0.0,100000001.89629629
Qa_PxmgO,ستارخان,153.0,3.0,4.0,True,True,False,24899999744,22.0,162745096.36601308
gaCgOv2r,ستارخان,90.0,2.0,1.0,True,True,True,27559999488,7.0,306222216.53333336
QavD1aUm,ستارخان,100.0,2.0,2.0,True,True,True,24000000000,6.0,240000000.0
gaCM-Cn8,ستارخان,57.0,2.0,6.0,True,True,True,4499999744,3.0,78947363.92982456
Qac_6lNl,ستارخان,70.0,2.0,2.0,True,True,True,20999999488,1.0,299999992.6857143
gaC8tqnI,ستارخان,60.0,1.0,4.0,True,True,False,9400000512,32.0,156666675.2
gaCIN86U,ستارخان,83.0,2.0,2.0,True,True,False,15500000256,17.0,186746991.03614458
gaCMdS1A,ستارخان,67.0,2.0,2.0,True,True,True,4899999744,6.0,73134324.53731343
gaD4EC1T,ستارخان,59.0,1.0,2.0,True,True,True,4200000000,10.0,71186440.6779661
gaAY18W4,ستارخان,85.0,2.0,2.0,True,True,True,6499999744,6.0,76470585.22352941
Qa3HB8RD,ستارخان,60.0,1.0,2.0,True,True,True,17100000256,1.0,285000004.26666665
gaDMBBqj,ستارخان,100.0,2.0,1.0,True,True,True,24999999488,11.0,249999994.88
gaCoPCbO,ستارخان,100.0,2.0,4.0,False,False,False,15000000512,25.0,150000005.12
gaBs57bX,ستارخان,73.0,2.0,3.0,True,True,False,14200000512,18.0,194520554.95890412
Qa-LPX5t,ستارخان,125.0,3.0,3.0,True,True,True,31900000256,18.0,255200002.048
gaC4t6QP,ستارخان,58.0,1.0,1.0,True,True,True,12000000000,18.0,206896551.72413793
gaC0d47y,ستارخان,95.0,2.0,1.0,True,True,True,27499999232,10.0,289473676.1263158
gaCgNIA-,ستارخان,110.0,2.0,3.0,True,True,True,24999999488,3.0,227272722.61818182
gaDoZRKi,سجاد,47.0,1.0,4.0,False,False,False,4041999872,20.0,85999997.27659574
QaiLSGEe,سجاد,80.0,2.0,2.0,False,True,False,6800000000,20.0,85000000.0
gaDMjuQQ,سجاد,52.0,1.0,4.0,False,True,False,5139999744,9.0,98846148.92307693
Qa5LP-8F,سجاد,70.0,1.0,1.0,False,False,True,7000000000,10.0,100000000.0
Qa-H-2Gh,سجاد,69.0,1.0,4.0,True,True,True,8899999744,12.0,128985503.53623189
Qa8HDh5f,سجاد,51.0,1.0,4.0,False,True,False,5150000128,10.0,100980394.66666667
Qatf8BLn,سجاد,74.0,2.0,4.0,False,True,False,6300000256,15.0,85135138.5945946
gaC8eMhM,سجاد,66.0,1.0,2.0,False,True,True,7820000256,1.0,118484852.36363636
Qa5rLyD4,سجاد,70.0,1.0,4.0,False,True,True,5500000256,15.0,78571432.22857143
gaA8BENT,سجاد,64.0,1.0,3.0,True,True,False,5500000256,13.0,85937504.0
Qa4TpYxg,سجاد,71.0,1.0,4.0,False,True,True,5500000256,16.0,77464792.33802816
Qa2jPqP_,سجاد,56.0,1.0,3.0,False,True,True,5649999872,11.0,100892854.85714285
gaCc-DRI,سجاد,102.0,2.0,3.0,True,True,True,12099999744,12.0,118627448.47058824
Qa-bON8e,سجاد,90.0,2.0,1.0,True,True,True,10099999744,2.0,112222219.37777779
gaC0t6ZS,سجاد,50.0,1.0,2.0,True,False,True,4750000128,10.0,95000002.56
gaBcdktL,سجاد,95.0,2.0,3.0,False,True,False,6449999872,12.0,67894735.49473684
gaC89wud,سجاد,90.0,2.0,5.0,False,True,True,10200000512,12.0,113333339.02222222
gaCotyYi,سجاد,95.0,2.0,4.0,False,True,False,7000000000,10.0,73684210.5263158
gaDEJAxa,سردارجنگل,80.0,2.0,4.0,True,True,True,26200000512,8.0,327500006.4
gaDAWr8Y,سردارجنگل,71.0,2.0,3.0,False,False,False,15349999616,15.0,216197177.69014084
QawfeNAG,سردارجنگل,130.0,3.0,2.0,True,True,True,30000001024,17.0,230769238.64615384
gaDYVdWR,سردارجنگل,114.0,2.0,2.0,True,True,True,40000000000,6.0,350877192.98245615
gaD8kxjz,سردارجنگل,118.0,3.0,0.0,True,True,True,28000000000,16.0,237288135.59322035
gaDs0N_8,سردارجنگل,68.0,2.0,1.0,True,True,False,17949999104,14.0,263970575.05882353
gaDg0fDW,سردارجنگل,110.0,2.0,2.0,True,True,True,36200001536,7.0,329090923.05454546
gaDcUWUA,سردارجنگل,85.0,2.0,4.0,True,True,True,23499999232,8.0,276470579.2
QaRXyLd4,سردارجنگل,90.0,2.0,4.0,True,True,True,28999999488,7.0,322222216.53333336
gaD4j8ah,سردارجنگل,78.0,2.0,2.0,True,True,True,18200000512,18.0,233333339.8974359
Qa2vRsgB,سردارجنگل,52.0,1.0,3.0,True,True,True,14739999744,21.0,283461533.53846157
gaCoN8k8,سردارجنگل,107.0,2.0,1.0,True,True,True,36999999488,0.0,345794387.7383177
gaDgzzVs,سردارجنگل,65.0,1.0,1.0,True,True,True,19900000256,1.0,306153850.0923077
gaD8SAkf,سردارجنگل,135.0,3.0,3.0,True,False,True,33500000256,10.0,248148150.04444444
QasL63SW,سردارجنگل,60.0,1.0,2.0,True,True,True,16069999616,14.0,267833326.93333334
gaDgSoW0,سردارجنگل,94.0,2.0,5.0,True,True,True,25500000256,1.0,271276598.4680851
gaDgyjwp,سردارجنگل,120.0,3.0,1.0,True,True,True,41500000256,0.0,345833335.46666664
gaDMigwb,سردارجنگل,120.0,3.0,0.0,True,True,False,31499999232,15.0,262499993.6
gaDIC3eX,سردارجنگل,127.0,3.0,4.0,True,True,True,38999998464,9.0,307086602.0787402
gaDAy8bg,سردارجنگل,117.0,2.0,3.0,True,True,True,39800000512,9.0,340170944.5470086
gaAU0eFq,سردارجنگل,71.0,2.0,3.0,True,True,False,15399999488,18.0,216901401.23943663
gaDMRfOq,سردارجنگل,120.0,3.0,1.0,True,True,True,28999999488,16.0,241666662.4
Qa7DQbVp,سردارجنگل,88.0,2.0,3.0,True,True,True,24999999488,8.0,284090903.27272725
gaDwwQiO,سردارجنگل,85.0,2.0,3.0,True,True,True,24500000768,9.0,288235303.15294117
QaxrME8T,سردارجنگل,90.0,2.0,4.0,True,True,True,20000000000,19.0,222222222.2222222
gaCcf14j,سردارجنگل,95.0,2.0,4.0,True,True,True,25999998976,15.0,273684199.7473684
gaB8J9MU,سردارجنگل,105.0,2.0,1.0,True,True,True,38000001024,0.0,361904771.6571429
Qa4LUp7y,سردارجنگل,70.0,2.0,2.0,True,True,True,25999998976,1.0,371428556.8
gaC4-OX2,سردارجنگل,116.0,3.0,1.0,True,True,True,41200001024,0.0,355172422.62068963
gaC8OetS,سردارجنگل,60.0,2.0,1.0,True,True,False,16499999744,10.0,274999995.73333335
gaC4e_rA,سردارجنگل,75.0,2.0,1.0,True,True,True,24000000000,11.0,320000000.0
gaC4ufO3,سردارجنگل,91.0,2.0,2.0,True,True,True,35499999232,1.0,390109881.6703297
gaCcOtaU,سردارجنگل,97.0,2.0,1.0,True,True,True,32500000768,17.0,335051554.30927837
gaCsNQ5d,سردارجنگل,57.0,2.0,2.0,True,True,False,15500000256,20.0,271929829.05263156
gaAEE5Nw,سردارجنگل,65.0,2.0,2.0,True,True,False,15500000256,15.0,238461542.4
gaDAp2AF,سردارجنگل,101.0,2.0,1.0,True,True,True,32500000768,11.0,321782185.8217822
gaD0jjCv,سردارجنگل,128.0,2.0,10.0,True,True,True,35499999232,2.0,277343744.0
gaDcTGih,سردارجنگل,85.0,2.0,1.0,True,True,True,24999999488,11.0,294117641.0352941
gaDcCEdh,سردارجنگل,78.0,2.0,3.0,True,True,True,24999999488,9.0,320512813.94871795
gaD8xoQG,سردارجنگل,89.0,2.0,4.0,True,True,True,25400000512,9.0,285393264.1797753
Qaxrc5p-,سردارجنگل,90.0,2.0,1.0,True,True,True,27900000256,13.0,310000002.84444445
gaDEA1_K,سردارجنگل,90.0,2.0,2.0,True,True,True,25600000000,9.0,284444444.4444444
Qa077xt-,سردارجنگل,60.0,1.0,3.0,True,True,False,14099999744,15.0,234999995.73333332
gaBcIkNg,سردارجنگل,56.0,2.0,2.0,True,True,False,15500000256,25.0,276785718.85714287
gaC8hlDe,سردارجنگل,120.0,2.0,2.0,True,True,True,35999997952,0.0,299999982.93333334
gaBAtwct,سردارجنگل,120.0,3.0,2.0,True,True,True,41000001536,0.0,341666679.46666664
gaBktSi8,سردارجنگل,90.0,2.0,4.0,True,True,True,29199998976,7.0,324444433.06666666
gaDIHPgw,سعادت‌آباد,110.0,2.0,5.0,True,True,True,49999998976,0.0,454545445.23636365
QaaDjAIr,سعادت‌آباد,126.0,2.0,4.0,True,True,True,75600003072,2.0,600000024.3809524
QaqfT44l,سعادت‌آباد,244.0,3.0,8.0,True,True,True,172999999488,1.0,709016391.3442622
gaD8G7_Q,سعادت‌آباد,160.0,3.0,2.0,True,True,True,113199996928,0.0,707499980.8
gaBQvlTC,سعادت‌آباد,139.0,3.0,2.0,True,True,True,30499999744,20.0,219424458.58992806
gaDMGmyk,سعادت‌آباد,137.0,3.0,1.0,True,True,True,49899999232,1.0,364233571.03649634
gaD8l5dh,سعادت‌آباد,185.0,3.0,3.0,True,True,True,82000003072,10.0,443243259.84864867
Qap_R_Ab,سعادت‌آباد,82.0,2.0,2.0,True,True,True,25999998976,24.0,317073158.24390244
QawXGCC9,سعادت‌آباد,105.0,2.0,3.0,True,True,True,51000000512,1.0,485714290.5904762
gaAk7Bww,سعادت‌آباد,85.0,2.0,6.0,True,True,True,28999999488,18.0,341176464.5647059
gaDk1WZ0,سعادت‌آباد,140.0,2.0,2.0,True,True,True,108000002048,1.0,771428586.0571429
